Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
CND,13347 SANFORD AVE 7E,11355,720000,100,,,0,10/12/2016,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 7H,11355,615100,100,,,0,8/11/2015,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 11A,11355,1450000,100,,,0,8/16/2017,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 9E,11355,998000,100,350400,,29,7/10/2014,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 11F,11355,1328000,100,,,0,1/25/2018,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 13D,11355,1230000,35,799500,,52,4/6/2023,Market,FLUSHING,1,0
CND,13347 SANFORD AVE 13C,11355,1500000,33,1000000,,55,6/25/2020,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 1C,11355,373000,100,,,0,7/8/2015,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 1A,11355,512250,100,,,0,11/4/2015,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 1U,11355,370000,100,,,0,6/10/2014,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 2T,11355,497000,100,,,0,10/29/2013,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 3M,11355,845000,100,,,0,3/7/2023,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 4K,11355,355000,50,177500,,23,9/23/2013,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 3L,11355,408000,100,,,0,3/19/2014,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 4B,11355,505000,100,,,0,4/19/2022,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 4A,11355,568000,100,,,0,7/8/2016,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 4H,11355,680000,100,,,0,7/24/2023,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 4F,11355,450000,100,,,0,8/19/2021,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5D,11355,410000,100,,,0,3/27/2018,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 5K,11355,415000,100,,,0,12/18/2015,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5B,11355,505000,40,303000,,57,4/28/2022,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5M,11355,885000,50,442000,,50,3/10/2022,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 6S,11355,725000,30,507500,,70,4/21/2023,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 6M,11355,620000,100,,,0,8/19/2015,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 1CC,11355,310000,100,,,0,3/6/2012,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 2DD,11355,318000,100,,,0,3/30/2016,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 2FF,11355,420000,100,,,0,3/21/2016,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 2SS,11355,685000,40,411000,,57,11/5/2021,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 3EE,11355,400000,100,,,0,3/2/2023,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 3MM,11355,580000,100,,,0,5/1/2015,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 3RR,11355,456000,64,,,0,8/20/2013,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 4CC,11355,311000,100,,,0,8/20/2013,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 4NN,11355,355000,100,,,0,7/11/2014,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 4TT,11355,681000,25,510500,,66,7/10/2020,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5AA,11355,666000,40,399600,,60,11/15/2021,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5DD,11355,451000,100,,,0,12/20/2021,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 5RR,11355,728000,30,509000,,68,12/8/2021,Market,FLUSHING,1,0
CND,4125 KISSENA BLVD 5TT,11355,660000,40,396000,,54,3/25/2022,Market,FLUSHING,0,0
CND,4125 KISSENA BLVD 6RR,11355,466000,100,,,0,10/25/2013,Market,FLUSHING,1,0
CND,4140 UNION ST 2N,11355,654000,100,400000,,54,7/28/2016,Market,FLUSHING,1,0
CND,4140 UNION ST 2Y,11355,154538,100,,,0,3/12/2008,Market,FLUSHING,0,0
CND,4140 UNION ST 3E,11355,550000,100,,,0,7/6/2023,Market,FLUSHING,0,0
CND,4140 UNION ST 4F,11355,318000,100,,,0,7/22/2005,Market,FLUSHING,1,0
CND,4140 UNION ST 4W,11355,388000,100,,,0,5/20/2015,Market,FLUSHING,0,0
CND,4140 UNION ST 4T,11355,380000,100,,,0,6/18/2014,Market,FLUSHING,0,0
CND,4140 UNION ST 5F,11355,345000,100,,,0,12/3/2013,Market,FLUSHING,1,0
CND,4140 UNION ST 5B,11355,528000,100,,,0,10/22/2018,Market,FLUSHING,1,0
CND,4140 UNION ST 5G,11355,503000,100,,,0,9/14/2016,Market,FLUSHING,0,0
CND,4140 UNION ST 5U,11355,400000,100,,,0,1/28/2014,Market,FLUSHING,1,0
CND,4140 UNION ST 5V,11355,388000,100,,,0,8/21/2014,Market,FLUSHING,1,0
CND,4140 UNION ST 6A,11355,387000,100,,,0,6/9/2014,Market,FLUSHING,1,0
CND,4140 UNION ST 7E,11355,420000,100,,,0,12/22/2015,Market,FLUSHING,0,0
CND,4140 UNION ST 7D,11355,570000,25,430000,,53,11/6/2017,Market,FLUSHING,0,0
CND,4140 UNION ST 7W,11355,420000,100,,,0,6/4/2014,Market,FLUSHING,0,0
CND,4140 UNION ST 8D,11355,815000,50,407000,,51,11/9/2023,Market,FLUSHING,1,0
CND,4140 UNION ST 8H,11355,525000,100,,,0,11/22/2016,Market,FLUSHING,1,0
CND,4140 UNION ST 9G,11355,425000,100,,,0,4/25/2016,Market,FLUSHING,0,0
CND,4140 UNION ST 9J,11355,500000,25,375000,,69,3/26/2021,Market,FLUSHING,1,0
CND,4140 UNION ST 10G,11355,550000,100,,,0,7/17/2017,Market,FLUSHING,0,0
CND,4140 UNION ST 10E,11355,545000,67,180000,,30,2/20/2020,Market,FLUSHING,1,0
CND,4140 UNION ST 10J,11355,545000,100,,,0,2/13/2018,Market,FLUSHING,0,0
CND,4140 UNION ST 10K,11355,490100,,,,0,9/2/2016,NonMarket-Family,FLUSHING,1,0
CND,4140 UNION ST 10L,11355,699800,100,,,0,8/3/2021,Market,FLUSHING,1,0
CND,4140 UNION ST 10M,11355,525000,100,,,0,2/1/2022,Market,FLUSHING,1,0
CND,4140 UNION ST 10Y,11355,530000,100,250000,,42,1/15/2021,Market,FLUSHING,1,0
CND,4140 UNION ST 11A,11355,533000,100,,,0,8/8/2023,Market,FLUSHING,0,0
CND,4140 UNION ST 11J,11355,510000,100,,,0,3/2/2020,Market,FLUSHING,1,0
CND,4140 UNION ST 11Y,11355,598000,60,240000,,40,3/1/2022,Market,FLUSHING,1,0
CND,4140 UNION ST 12A,11355,590000,50,295000,,52,9/25/2023,Market,FLUSHING,0,0
CND,4140 UNION ST 12U,11355,565000,20,452000,,79,6/5/2023,Market,FLUSHING,1,0
CND,4140 UNION ST 12Y,11355,590000,100,,,0,4/5/2022,Market,FLUSHING,1,0
CND,4140 UNION ST 12T,11355,692000,78,349673,,49,3/1/2019,Market,FLUSHING,0,0
CND,4140 UNION ST 12R,11355,560000,100,580000,,75,3/22/2016,Market,FLUSHING,0,0
CND,4140 UNION ST 14F,11355,539998,100,,,0,11/14/2018,Market,FLUSHING,1,0
CND,4140 UNION ST 14J,11355,350000,100,,,0,6/23/2016,Market,FLUSHING,1,0
CND,4140 UNION ST 14R,11355,480000,100,,,0,7/9/2013,Market,FLUSHING,1,0
CND,4140 UNION ST 14U,11355,470000,100,,,0,12/17/2015,Market,FLUSHING,0,0
CND,4140 UNION ST 15E,11355,490000,50,245000,,46,8/3/2023,Market,FLUSHING,0,0
CND,4140 UNION ST 15F,11355,520000,100,,,0,8/12/2021,Market,FLUSHING,1,0
CND,4140 UNION ST 15H,11355,451000,100,,,0,2/27/2023,Market,FLUSHING,0,0
CND,4140 UNION ST 16F,11355,475000,100,,,0,3/15/2021,Market,FLUSHING,1,0
CND,4140 UNION ST 16M,11355,420910,100,,,0,5/5/2015,Market,FLUSHING,1,0
CND,4140 UNION ST 17A,11355,595000,66,200000,,37,8/16/2022,Market,FLUSHING,1,0
CND,4140 UNION ST 16W,11355,580000,38,360000,,61,3/25/2022,Market,FLUSHING,1,0
CND,4140 UNION ST 18E,11355,550000,100,,,0,10/13/2017,Market,FLUSHING,1,0
CND,4140 UNION ST 18S,11355,550000,100,,,0,10/4/2023,Market,FLUSHING,0,0
CND,14339 BARCLAY AVE A-2,11355,385000,100,,,0,12/17/2021,Market,FLUSHING,1,0
CND,14341 BARCLAY AVE A-3,11355,360000,100,,,0,1/31/2023,Market,FLUSHING,0,0
CND,14347 BARCLAY AVE A-6,11355,378000,47,200000,,34,6/8/2022,Market,FLUSHING,1,0
CND,4107 BOWNE ST 1L,11355,470000,100,,,0,5/10/2023,Market,FLUSHING,1,0
CND,4107 BOWNE ST 2E,11355,500000,50,250000,,29,6/20/2016,Market,FLUSHING,1,0
CND,4107 BOWNE ST 2D,11355,530000,40,318000,,58,11/22/2022,Market,FLUSHING,0,0
CND,4107 BOWNE ST 3K,11355,550000,100,,,0,4/21/2022,Market,FLUSHING,1,0
CND,4107 BOWNE ST 4N,11355,409000,100,300000,,56,6/11/2015,Market,FLUSHING,0,0
CND,4107 BOWNE ST 5H,11355,394000,100,,,0,5/5/2015,Market,FLUSHING,1,0
CND,4107 BOWNE ST 6K,11355,474000,100,,,0,8/28/2015,Market,FLUSHING,0,0
CND,4107 BOWNE ST 6A,11355,515000,100,,,0,11/2/2017,Market,FLUSHING,1,0
CND,4107 BOWNE ST 6N,11355,355000,100,,,0,5/30/2014,Market,FLUSHING,0,0
CND,14326 41ST AVE 4A,11355,425000,100,,,0,6/5/2014,Market,FLUSHING,0,0
CND,14326 41ST AVE 5B,11355,595000,36,383500,,62,3/27/2023,Market,FLUSHING,0,0
CND,14326 41ST AVE 7A,11355,680000,100,,,0,4/1/2022,Market,FLUSHING,0,0
CND,14326 41ST AVE 10B,11355,618000,37,390000,,57,8/28/2023,Market,FLUSHING,0,0
CND,14326 41ST AVE 10C,11355,485000,20,388000,,78,10/26/2018,Market,FLUSHING,1,0
CND,14328 41ST AVE 4C,11355,590000,100,,,0,2/16/2021,Market,FLUSHING,1,0
CND,14328 41ST AVE 7C,11355,685000,100,,,0,8/20/2020,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 1A,11355,618000,100,,,0,5/8/2023,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 2C,11355,550000,100,,,0,6/26/2017,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 6B,11355,499000,64,,,0,8/10/2015,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 5B,11355,410000,52,336763,,51,12/5/2013,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 1B,11355,625000,40,375000,,58,10/3/2023,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 4B,11355,375000,57,160000,,18,5/14/2013,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 3B,11355,420100,52,,,0,8/6/2014,Market,FLUSHING,1,0
CND,14423 BARCLAY AVE 5A,11355,385000,50,,,0,10/9/2013,Market,FLUSHING,1,0
CND,14449 BARCLAY AVE 4D,11355,600000,42,350000,,52,6/29/2022,Market,FLUSHING,0,0
CND,14423 BARCLAY AVE 6A,11355,620000,45,341000,,49,7/22/2021,Market,FLUSHING,1,0
CND,14449 BARCLAY AVE 2B,11355,465000,100,,,0,12/8/2022,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 3A,11355,468000,30,327000,,64,10/15/2021,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 3B,11355,680000,50,340000,,50,10/19/2023,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 4D,11355,336100,61,130000,,21,5/5/2014,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 6C,11355,600000,40,360000,,53,12/17/2021,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 2D,11355,439000,40,263400,,53,10/29/2021,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 6B,11355,779000,50,390000,,52,8/16/2023,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 8A,11355,730000,60,290000,,40,10/12/2023,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 2B,11355,475000,100,,,0,5/28/2021,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 3C,11355,600000,30,420000,,59,11/22/2021,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 7B,11355,732500,100,,,0,12/15/2022,Market,FLUSHING,0,0
CND,14477 BARCLAY AVE 3D,11355,438000,40,262800,,51,12/13/2018,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 5A,11355,470000,100,,,0,4/27/2022,Market,FLUSHING,1,0
CND,14477 BARCLAY AVE 6A,11355,499998,30,310227,,46,6/9/2015,Market,FLUSHING,1,0
CND,14428 BARCLAY AVE 1B,11355,312000,100,,,0,4/1/2015,Market,FLUSHING,0,0
CND,14428 BARCLAY AVE 2C,11355,555000,36,355000,,44,7/13/2016,Market,FLUSHING,1,0
CND,14428 BARCLAY AVE 3C,11355,441000,100,,,0,9/6/2013,Market,FLUSHING,1,0
CND,14428 BARCLAY AVE 7C,11355,650000,100,,,0,2/9/2022,Market,FLUSHING,1,0
CND,14428 BARCLAY AVE 8C,11355,450000,100,,,0,5/15/2015,Market,FLUSHING,1,0
CND,4133 PARSONS BLVD 3B,11355,610000,67,200000,,32,8/5/2022,Market,FLUSHING,0,0
CND,4133 PARSONS BLVD 5A,11355,585000,61,230000,,36,12/28/2022,Market,FLUSHING,0,0
CND,4133 PARSONS BLVD 8B,11355,590000,100,,,0,10/23/2017,Market,FLUSHING,1,0
CND,14745 BARCLAY AVE 1B,11355,625000,34,410000,,60,10/14/2021,Market,FLUSHING,1,0
CND,14745 BARCLAY AVE 3C,11355,590000,51,290000,,49,8/17/2022,Market,FLUSHING,1,0
CND,14745 BARCLAY AVE 4C,11355,665000,100,,,0,10/7/2022,Market,FLUSHING,0,0
CND,14730 BARCLAY AVE 1D,11355,450000,45,247000,,46,6/7/2021,Market,FLUSHING,1,0
CND,14730 BARCLAY AVE 3E,11355,590000,49,300000,,47,4/14/2022,Market,FLUSHING,0,0
CND,4152 149TH PL B-2R,11355,320000,25,240000,,58,4/12/2022,Market,FLUSHING,0,0
CND,14923 SANFORD AVE B-3,11355,620000,76,150000,,22,12/14/2018,Market,FLUSHING,1,0
SFR,13142 41ST AVE,11355,1070000,20,856000,,86,10/23/2018,Market,FLUSHING,0,0
SFR,4112 HAIGHT ST,11355,800000,45,437000,,60,12/6/2022,Market,FLUSHING,1,0
CND,4128 HAIGHT ST 2A,11355,427000,53,200000,5205,37,4/11/2017,Market,FLUSHING,1,0
CND,4128 HAIGHT ST 2C,11355,625000,36,400000,5965,56,5/22/2017,Market,FLUSHING,1,0
CND,4142 COLLEGE POINT BLVD 3B,11355,639499,100,,,0,1/14/2019,Market,FLUSHING,0,0
CND,4142 COLLEGE POINT BLVD 4C,11355,430950,100,,,0,10/14/2015,Market,FLUSHING,0,0
CND,4142 COLLEGE POINT BLVD 3C,11355,500000,35,,,0,7/22/2022,Market,FLUSHING,0,0
CND,4142 COLLEGE POINT BLVD 4A,11355,635000,48,330000,,45,2/3/2021,Market,FLUSHING,1,0
CND,4142 COLLEGE POINT BLVD 3D,11355,628000,40,365000,,49,10/23/2018,Market,FLUSHING,0,0
CND,13273 MAPLE AVE 2B,11355,669000,40,401000,,59,6/13/2022,Market,FLUSHING,1,0
CND,13273 MAPLE AVE 4B,11355,408000,51,,,0,5/23/2016,Market,FLUSHING,1,0
CND,13222 SANFORD AVE 3F,11355,495000,47,260000,,47,11/8/2021,Market,FLUSHING,1,0
CND,13218 SANFORD AVE 2R,11355,495000,30,345500,,64,1/25/2022,Market,FLUSHING,0,0
CND,13220 SANFORD AVE 1F,11355,520000,100,,,0,1/9/2020,Market,FLUSHING,1,0
CND,13218 SANFORD AVE 4R,11355,440000,100,,,0,3/4/2022,Market,FLUSHING,0,0
CND,13220 SANFORD AVE 3R,11355,460000,50,230000,130311,62,3/18/2016,Market,FLUSHING,1,0
CND,13248 MAPLE AVE A1F,11355,539999,63,200000,,26,12/14/2022,Market,FLUSHING,1,0
CND,13250 MAPLE AVE B2F,11355,455000,100,,,0,10/24/2022,Market,FLUSHING,1,0
CND,13250 MAPLE AVE B4R,11355,333000,35,,,0,9/1/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 2A,11355,1365000,100,,,0,10/27/2023,Market Flip,FLUSHING,0,0
CND,13239 POPLE AVE 1A,11355,2900000,100,2100000,,18,8/31/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 6A,11355,2900000,100,2100000,,20,8/31/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 3D,11355,430000,100,,,0,10/16/2023,Market,FLUSHING,0,0
CND,13239 POPLE AVE 6E,11355,2900000,100,2100000,,18,8/31/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 6B,11355,2900000,100,2100000,,20,8/31/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 6D,11355,2900000,100,2100000,,17,8/31/2015,Market,FLUSHING,1,0
CND,13239 POPLE AVE 6F,11355,2900000,100,2100000,,19,8/31/2015,Market,FLUSHING,1,0
SFR,13270 POPLE AVE,11355,1500000,100,,,0,8/18/2022,Market,FLUSHING,1,0
SFR,13262 POPLE AVE,11355,1600000,100,,,0,5/12/2017,Market,FLUSHING,0,0
CND,13236 POPLE AVE 1A,11355,592000,40,355200,,43,4/14/2016,Market,FLUSHING,1,0
CND,13236 POPLE AVE 1C,11355,425000,40,255000,,52,4/8/2021,Market,FLUSHING,1,0
CND,13236 POPLE AVE 2A,11355,614500,100,,,0,6/17/2014,Market,FLUSHING,1,0
CND,13236 POPLE AVE 2B,11355,580000,40,348000,,59,8/9/2021,Market,FLUSHING,1,0
CND,13236 POPLE AVE 2F,11355,440000,100,,,0,6/29/2016,Market,FLUSHING,0,0
CND,13236 POPLE AVE 2H,11355,655000,100,,,0,12/22/2015,Market,FLUSHING,1,0
CND,13236 POPLE AVE 2D,11355,590000,100,,,0,9/7/2022,Market,FLUSHING,0,0
CND,13236 POPLE AVE 3D,11355,470000,100,,,0,8/23/2022,Market,FLUSHING,1,0
CND,13236 POPLE AVE 4C,11355,571000,100,,,0,1/16/2020,Market,FLUSHING,1,0
CND,13236 POPLE AVE 3C,11355,530000,30,371000,,54,12/17/2015,Market,FLUSHING,1,0
CND,13236 POPLE AVE 4B,11355,438000,100,,,0,8/11/2014,Market,FLUSHING,1,0
CND,13236 POPLE AVE 3F,11355,430000,100,,,0,9/16/2015,Market,FLUSHING,1,0
CND,13236 POPLE AVE 4D,11355,440000,45,,,0,1/5/2017,Market,FLUSHING,1,0
CND,13236 POPLE AVE 4F,11355,360000,25,270000,,44,10/11/2014,Market,FLUSHING,1,0
CND,13236 POPLE AVE 5B,11355,600000,100,,,0,8/25/2016,Market,FLUSHING,1,0
CND,13236 POPLE AVE 4H,11355,605000,100,,,0,12/16/2015,Market,FLUSHING,1,0
CND,13236 POPLE AVE 5D,11355,418782,,,,0,2/28/2013,NonMarket-Family,FLUSHING,0,0
CND,13236 POPLE AVE 5C,11355,430000,40,260000,,38,1/26/2015,Market,FLUSHING,1,0
CND,13212 POPLE AVE 1R,11355,450000,100,,,0,5/8/2015,Market,FLUSHING,1,0
CND,13212 POPLE AVE 2F,11355,440000,48,,,0,9/7/2016,Market,FLUSHING,1,0
CND,13212 POPLE AVE 5F,11355,500000,100,,,0,10/18/2021,Market,FLUSHING,1,0
CND,13208 POPLE AVE 4B,11355,287813,100,,,0,8/24/2015,Market,FLUSHING,0,0
CND,13218 AVERY AVE 1C,11355,438000,100,,,0,10/13/2016,Market,FLUSHING,1,0
CND,13218 AVERY AVE 2C,11355,500000,100,,,0,4/23/2014,Market,FLUSHING,1,0
CND,13218 AVERY AVE 4D,11355,650000,,334500,,51,8/7/2019,NonMarket-Family,FLUSHING,1,0
CND,13338 AVERY AVE 1F-A,11355,492000,61,190000,,31,8/9/2021,Market,FLUSHING,1,0
CND,13338 AVERY AVE 2R-A,11355,490000,52,235000,,34,5/23/2018,Market,FLUSHING,1,0
CND,13338 AVERY AVE 3F-A,11355,530000,100,,,0,3/16/2018,Market,FLUSHING,1,0
CND,13338 AVERY AVE 6F-B,11355,563000,100,,,0,9/13/2023,Market,FLUSHING,1,0
CND,13226 AVERY AVE 4D,11355,735000,100,,,0,6/25/2018,Market,FLUSHING,1,0
CND,13226 AVERY AVE 6A,11355,592000,100,,,0,10/8/2015,Market,FLUSHING,0,0
CND,13226 AVERY AVE 6C,11355,665000,25,498750,,70,7/25/2018,Market,FLUSHING,1,0
CND,13226 AVERY AVE 8A,11355,680000,40,408000,,59,7/18/2022,Market,FLUSHING,0,0
CND,13226 AVERY AVE 11C,11355,485000,100,,,0,9/23/2014,Market,FLUSHING,0,0
CND,13226 AVERY AVE 12C,11355,783000,100,,,0,1/30/2023,Market,FLUSHING,1,0
CND,13229 BLOSSOM AVE 2A,11355,500000,100,,,0,8/29/2017,Market,FLUSHING,0,0
CND,13229 BLOSSOM AVE 2F,11355,989040,70,300000,,21,9/17/2015,Market,FLUSHING,0,0
CND,13229 BLOSSOM AVE 2E,11355,608000,42,350000,,53,2/16/2022,Market,FLUSHING,0,0
CND,13229 BLOSSOM AVE 2I,11355,638000,40,382800,,55,11/20/2020,Market,FLUSHING,1,0
CND,13229 BLOSSOM AVE 3F,11355,600000,30,420000,,58,8/11/2017,Market,FLUSHING,0,0
CND,13229 BLOSSOM AVE 4A,11355,615000,67,200000,,32,8/3/2023,Market,FLUSHING,1,0
CND,13229 BLOSSOM AVE 5I,11355,405600,100,,,0,3/10/2016,Market,FLUSHING,1,0
CND,13229 BLOSSOM AVE 6B,11355,535000,100,,,0,7/17/2017,Market,FLUSHING,1,0
CND,4260 CROMMELIN AVE 2J,11355,358140,100,,,0,9/6/2016,Market,FLUSHING,1,0
CND,13326 AVERY AVE 1A,11355,389800,100,,,0,10/12/2022,Market,FLUSHING,0,0
CND,13326 AVERY AVE 2B,11355,530000,40,318000,,57,7/26/2022,Market,FLUSHING,1,0
CND,13326 AVERY AVE 3B,11355,470000,100,,,0,3/10/2023,Market,FLUSHING,0,0
SFR,5601 136TH ST,11355,998000,100,499000,,42,12/21/2022,Market,FLUSHING,0,0
SFR,5605 136TH ST,11355,800000,69,250000,,30,5/9/2023,Market,FLUSHING,1,0
CND,13443 MAPLE AVE 6A,11355,565110,100,,,0,1/17/2023,Market,FLUSHING,0,0
CND,13446 MAPLE AVE 2B,11355,512500,100,,,0,5/30/2017,Market,FLUSHING,1,0
CND,13446 MAPLE AVE 1A,11355,340000,100,,,0,1/13/2015,Market,FLUSHING,1,0
CND,13446 MAPLE AVE 5C,11355,732300,40,439300,,58,7/29/2022,Market,FLUSHING,1,0
CND,13446 MAPLE AVE 6C,11355,405000,100,,,0,6/10/2014,Market,FLUSHING,0,0
SFR,13430 CHERRY AVE,11355,1380000,62,525000,,37,11/8/2021,Market,FLUSHING,0,0
CND,13405 DAHLIA AVE 11B,11355,305000,40,183000,,59,10/16/2023,Market,FLUSHING,0,0
CND,13411 DAHLIA AVE 2A,11355,310000,100,145000,,25,6/11/2014,Market,FLUSHING,1,0
CND,13405 DAHLIA AVE 17-3B,11355,470000,47,,,0,6/17/2016,Market,FLUSHING,1,0
CND,4315 SAULL ST 15A,11355,475000,30,332500,,56,10/15/2020,Market,FLUSHING,1,0
CND,4315 SAULL ST 15-3B,11355,348000,100,200000,,35,4/28/2015,Market,FLUSHING,1,0
CND,4318 MAIN ST 6A,11355,465000,100,,,0,9/7/2016,Market,FLUSHING,0,0
CND,4318 MAIN ST 6B,11355,370000,100,,,0,8/27/2014,Market,FLUSHING,1,0
CND,4318 MAIN ST 6F,11355,670000,100,,,0,11/14/2017,Market,FLUSHING,1,0
CND,4318 MAIN ST 7F,11355,540000,100,,,0,7/5/2016,Market,FLUSHING,1,0
CND,4318 MAIN ST 8E,11355,710000,100,,,0,7/29/2020,Market,FLUSHING,1,0
CND,13440 CHERRY AVE 3B,11355,375000,40,225000,,49,5/25/2021,Market,FLUSHING,1,0
SFR,13719 56TH AVE,11355,1135000,35,737000,,66,2/8/2022,Market,FLUSHING,0,0
CND,5514 MAIN ST 2B,11355,740000,20,592000,,72,10/23/2018,Market,FLUSHING,1,0
SFR,5617 138TH ST,11355,875000,100,420000,,46,7/14/2022,Market,FLUSHING,0,0
SFR,13806 56TH AVE,11355,1205000,40,723000,,61,8/29/2022,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD A15,11355,350000,100,105000,,19,4/8/2016,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD B11,11355,700000,100,,,0,4/8/2016,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD D4,11355,699990,100,,,0,8/21/2015,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD D15,11355,300000,100,,,0,1/22/2018,Market,FLUSHING,0,0
CND,4220 KISSENA BLVD D9,11355,460000,100,,,0,7/22/2020,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD F4,11355,680000,100,,,0,5/28/2015,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD F16,11355,920000,57,400000,,44,10/6/2022,Market,FLUSHING,1,0
CND,4220 KISSENA BLVD F15,11355,290000,100,150000,,30,3/10/2014,Market,FLUSHING,1,0
CND,13617 MAPLE AVE 6C,11355,830000,30,581000,,73,3/10/2023,Market,FLUSHING,1,0
CND,13617 MAPLE AVE 7G,11355,918000,100,,,0,6/30/2022,Market Flip,FLUSHING,1,0
CND,13617 MAPLE AVE 11A,11355,835000,100,,,0,8/18/2022,Market,FLUSHING,0,0
CND,13617 MAPLE AVE PH-C,11355,720000,32,490000,,52,3/23/2016,Market,FLUSHING,1,0
CND,13624 MAPLE AVE 3E,11355,855000,25,641250,,69,8/5/2020,Market,FLUSHING,1,0
CND,13624 MAPLE AVE 5A,11355,800000,100,,,0,9/11/2017,Market,FLUSHING,0,0
CND,13624 MAPLE AVE 8A,11355,585000,100,,,0,6/25/2014,Market,FLUSHING,0,0
CND,4235 MAIN ST 4-D,11355,472524,100,349500,,53,5/15/2015,Market,FLUSHING,1,0
CND,4235 MAIN ST 4-K,11355,850000,59,350000,,43,1/11/2022,Market,FLUSHING,0,0
CND,4235 MAIN ST 4-C,11355,830000,100,,,0,7/12/2016,Market,FLUSHING,1,0
CND,4235 MAIN ST 5-B,11355,825000,100,,,0,6/27/2016,Market,FLUSHING,1,0
CND,4235 MAIN ST 5-J,11355,737200,40,442300,,58,11/17/2021,Market,FLUSHING,0,0
CND,4235 MAIN ST 6-J,11355,780000,55,350000,,43,5/21/2021,Market,FLUSHING,1,0
CND,4235 MAIN ST 6-B,11355,905000,,724000,,85,7/21/2022,NonMarket-Family,FLUSHING,0,0
CND,4235 MAIN ST 7-E,11355,659000,100,,,0,6/29/2018,Market,FLUSHING,1,0
CND,4235 MAIN ST 8-C,11355,840000,100,,,0,3/23/2023,Market,FLUSHING,0,0
CND,4235 MAIN ST 9-B,11355,950000,100,,,0,3/14/2016,Market,FLUSHING,1,0
CND,4235 MAIN ST 9-C,11355,840000,,,,0,10/22/2019,NonMarket-Family,FLUSHING,1,0
