Address,Count,Zipcode,Type,Owner Occ?,Purchase Amt,Amount Mortgaged,% Borrowed,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Per Capita Income,Median Gross Rent,Poverty Count,Poverty Rate
303 GREENWICH ST 5F,1,10013,CND,1.0,935000.0,0.0,0.0,0.0,0.0,41495.3,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
303 GREENWICH ST 9B,1,10013,CND,1.0,965000.0,723750.0,75.0,14113.125,0.0,42826.7,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 GREENWICH ST 2F,1,10013,CND,1.0,978000.0,0.0,0.0,0.0,0.0,43403.64,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 GREENWICH ST 5I,1,10013,CND,1.0,1020000.0,816000.0,80.0,15912.0,10200.0,45267.600000000006,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 GREENWICH ST 7G,1,10013,CND,1.0,895000.0,0.0,0.0,0.0,0.0,39720.100000000006,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
157 CHAMBERS ST 11B,1,10007,CND,1.0,3390000.0,1515330.0,44.7,29548.935,33900.0,150448.2,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
168 DUANE ST 2S,1,10013,CND,1.0,4995000.0,4484000.0,89.76976976976977,87438.0,49950.0,221678.1,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
166 DUANE ST 2A,1,10013,CND,1.0,6025000.0,3916250.0,65.0,76366.875,60250.0,267389.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
166 DUANE ST 3B,1,10013,CND,1.0,6750000.0,1485403.0,22.00597037037037,28965.3585,67500.0,299565.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
166 DUANE ST 9B,1,10013,CND,1.0,5300000.0,0.0,0.0,0.0,53000.0,235214.00000000003,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
166 DUANE ST 10A,1,10013,CND,1.0,4900000.0,2000000.0,40.81632653061224,39000.0,49000.0,217462.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
138 READE ST 2,1,10013,CND,1.0,5100000.0,3570000.0,70.0,69615.0,51000.0,226338.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
31 HARRISON ST,1,10013,SFR,1.0,5150000.0,4120000.0,80.0,80340.0,51500.0,228557.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
27 HARRISON ST,1,10013,SFR,1.0,6750000.0,2898513.0,42.94093333333333,56521.0035,67500.0,299565.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
37 HARRISON ST,1,10013,SFR,1.0,5500000.0,0.0,0.0,0.0,55000.0,244090.00000000003,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
200 CHAMBERS ST 12A,1,10007,CND,1.0,3825000.0,3060000.0,80.0,59670.0,38250.0,169753.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 9A,1,10007,CND,1.0,3920000.0,104000.0,2.653061224489796,1872.0,39200.0,173969.6,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 24A,1,10007,CND,1.0,4400000.0,594041.0,13.50093181818182,11583.7995,44000.0,195272.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 23A,1,10007,CND,1.0,4180000.0,1330017.0,31.81858851674641,25935.3315,41800.0,185508.4,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 4B,1,10007,CND,1.0,5250000.0,3000000.0,57.14285714285714,58500.0,52500.0,232995.00000000003,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 16B,1,10007,CND,1.0,2470000.0,931322.0,37.70534412955466,18160.779,24700.0,109618.6,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 27B,1,10007,CND,1.0,2590000.0,1820000.0,70.27027027027027,35490.0,25900.0,114944.2,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 29B,1,10007,CND,1.0,2650000.0,1855000.0,70.0,36172.5,26500.0,117607.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 28B,1,10007,CND,1.0,2600000.0,1300000.0,50.0,25350.0,26000.0,115388.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 5C,1,10007,CND,1.0,2900000.0,0.0,0.0,0.0,29000.0,128702.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2D,1,10007,CND,1.0,2240000.0,1792000.0,80.0,34944.0,22400.0,99411.2,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7D,1,10007,CND,1.0,2440000.0,0.0,0.0,0.0,24400.0,108287.2,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7E,1,10007,CND,1.0,1355000.0,1000000.0,73.80073800738008,19500.0,13550.0,60134.9,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 3F,1,10007,CND,1.0,1320000.0,0.0,0.0,0.0,13200.0,58581.600000000006,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 4F,1,10007,CND,1.0,1316000.0,921200.0,70.0,17963.4,13160.0,58404.08,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7F,1,10007,CND,1.0,1495000.0,0.0,0.0,0.0,14950.0,66348.1,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 25F,1,10007,CND,1.0,3117881.0,2000000.0,64.14613001586655,39000.0,31178.81,138371.55878000002,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 28F,1,10007,CND,1.0,3150000.0,1000000.0,31.746031746031743,19500.0,31500.0,139797.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 29F,1,10007,CND,1.0,3200000.0,1600000.0,50.0,31200.0,32000.0,142016.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2G,1,10007,CND,1.0,1350000.0,945000.0,70.0,18427.5,13500.0,59913.00000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 8G,1,10007,CND,1.0,2950000.0,0.0,0.0,0.0,29500.0,130921.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 19G,1,10007,CND,1.0,2225000.0,0.0,0.0,0.0,22250.0,98745.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 5J,1,10007,CND,1.0,1310000.0,0.0,0.0,0.0,13100.0,58137.8,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 4L,1,10007,CND,1.0,1205000.0,705000.0,58.50622406639005,13747.5,12050.0,53477.9,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7L,1,10007,CND,1.0,1410000.0,1080000.0,76.59574468085107,21060.0,14100.0,62575.8,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2M,1,10007,CND,1.0,1235000.0,0.0,0.0,0.0,12350.0,54809.3,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 4M,1,10007,CND,1.0,4392500.0,0.0,0.0,0.0,43925.0,194939.15,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7M,1,10007,CND,1.0,1080000.0,500000.0,46.2962962962963,9750.0,10800.0,47930.4,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2P,1,10007,CND,1.0,1350000.0,0.0,0.0,0.0,13500.0,59913.00000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 5N,1,10007,CND,1.0,1175000.0,822500.0,70.0,16038.75,11750.0,52146.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2Q,1,10007,CND,1.0,1257000.0,0.0,0.0,0.0,12570.0,55785.66,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 7P,1,10007,CND,1.0,1350000.0,0.0,0.0,0.0,13500.0,59913.00000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 5P,1,10007,CND,1.0,1315000.0,0.0,0.0,0.0,13150.0,58359.7,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 2R,1,10007,CND,1.0,1150000.0,0.0,0.0,0.0,11500.0,51037.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
200 CHAMBERS ST 6U,1,10007,CND,1.0,1350000.0,675000.0,50.0,13162.5,13500.0,59913.00000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 7D,1,10007,CND,1.0,3595000.0,0.0,0.0,0.0,35950.0,159546.1,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 9J,1,10007,CND,1.0,2850000.0,1852500.0,65.0,36123.75,28500.0,126483.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 9I,1,10007,CND,1.0,2965000.0,0.0,0.0,0.0,29650.0,131586.7,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 11G,1,10007,CND,1.0,3500000.0,2450000.0,70.0,47775.0,35000.0,155330.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 560M,1,10007,CND,1.0,3800000.0,2450000.0,64.47368421052632,47775.0,38000.0,168644.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 690,1,10007,CND,1.0,1500000.0,0.0,0.0,0.0,15000.0,66570.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 750,1,10007,CND,1.0,2400000.0,1780000.0,74.16666666666667,34710.0,24000.0,106512.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 790,1,10007,CND,1.0,1775000.0,0.0,0.0,0.0,17750.0,78774.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 980,1,10007,CND,1.0,2625000.0,2100000.0,80.0,40950.0,26250.0,116497.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1000,1,10007,CND,1.0,1740000.0,1565826.0,89.99000000000001,30533.607,17400.0,77221.20000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1160M,1,10007,CND,1.0,3360000.0,0.0,0.0,0.0,33600.0,149116.80000000002,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1250,1,10007,CND,1.0,2695000.0,2000000.0,74.21150278293135,39000.0,26950.0,119604.1,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1190,1,10007,CND,1.0,2200000.0,1540000.0,70.0,30030.0,22000.0,97636.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1520,1,10007,CND,1.0,4730000.0,0.0,0.0,0.0,47300.0,209917.4,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1560,1,10007,CND,1.0,4100000.0,0.0,0.0,0.0,41000.0,181958.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1710,1,10007,CND,1.0,5150000.0,0.0,0.0,0.0,51500.0,228557.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1730,1,10007,CND,1.0,3179000.0,0.0,0.0,0.0,31790.0,141084.02000000002,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1840,1,10007,CND,1.0,2500000.0,2000000.0,80.0,39000.0,25000.0,110950.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1910,1,10007,CND,1.0,4225000.0,3000000.0,71.00591715976331,58500.0,42250.0,187505.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 1960,1,10007,CND,1.0,4220000.0,1253000.0,29.691943127962084,24433.5,42200.0,187283.6,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2030,1,10007,CND,1.0,3480000.0,2784000.0,80.0,54288.0,34800.0,154442.40000000002,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2020,1,10007,CND,1.0,4850000.0,0.0,0.0,0.0,48500.0,215243.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2040,1,10007,CND,1.0,3300000.0,2640000.0,80.0,51480.0,33000.0,146454.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2230,1,10007,CND,1.0,3120000.0,1000000.0,32.05128205128205,19500.0,31200.0,138465.6,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2320,1,10007,CND,1.0,4850000.0,1895000.0,39.07216494845361,36952.5,48500.0,215243.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2360,1,10007,CND,1.0,3800000.0,0.0,0.0,0.0,38000.0,168644.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2420,1,10007,CND,1.0,4825000.0,4342017.0,89.9899896373057,84669.3315,48250.0,214133.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2450,1,10007,CND,1.0,4080000.0,2652000.0,65.0,51714.0,40800.0,181070.4,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2440,1,10007,CND,1.0,3300000.0,0.0,0.0,0.0,33000.0,146454.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2510,1,10007,CND,1.0,4555000.0,941250.0,20.66410537870472,18354.375,45550.0,202150.9,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2540,1,10007,CND,1.0,3375000.0,0.0,0.0,0.0,33750.0,149782.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2840,1,10007,CND,1.0,8250000.0,6600000.0,80.0,128700.0,82500.0,366135.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 2850,1,10007,CND,1.0,4050000.0,0.0,0.0,0.0,40500.0,179739.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 3030,1,10007,CND,1.0,3275000.0,0.0,0.0,0.0,32750.0,145344.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 3020,1,10007,CND,1.0,4700000.0,1281060.0,27.25659574468085,24980.67,47000.0,208586.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 3110,1,10007,CND,1.0,5500000.0,0.0,0.0,0.0,55000.0,244090.00000000003,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 3140,1,10007,CND,1.0,3550000.0,0.0,0.0,0.0,35500.0,157549.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
101 WARREN ST 3130,1,10007,CND,1.0,3250000.0,2275000.0,70.0,44362.5,32500.0,144235.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 14C,1,10007,CND,1.0,1920000.0,0.0,0.0,0.0,19200.0,85209.6,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 17B,1,10007,CND,1.0,3628000.0,2902400.0,80.0,56596.8,36280.0,161010.64,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 24A,1,10007,CND,1.0,4300000.0,0.0,0.0,0.0,43000.0,190834.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 35A,1,10007,CND,1.0,5650000.0,0.0,0.0,0.0,56500.0,250747.00000000003,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 36W,1,10007,CND,1.0,6450000.0,4500000.0,69.76744186046511,87750.0,64500.0,286251.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 42A,1,10007,CND,1.0,6450000.0,4837500.0,75.0,94331.25,64500.0,286251.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
111 MURRAY ST 61E,1,10007,CND,1.0,9750000.0,7800000.0,80.0,152100.0,97500.0,432705.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
16 JAY ST 2,1,10013,CND,1.0,6600000.0,3960000.0,60.0,77220.0,66000.0,292908.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
161 DUANE ST 2B,1,10013,CND,1.0,3200000.0,2400000.0,75.0,46800.0,32000.0,142016.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
159 DUANE ST UNIT2,1,10013,CND,1.0,2800000.0,2100000.0,75.0,40950.0,28000.0,124264.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
159 DUANE ST UNIT4,1,10013,CND,1.0,3200000.0,0.0,0.0,0.0,32000.0,142016.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
119 CHAMBERS ST 3,1,10007,CND,1.0,2600000.0,0.0,0.0,0.0,26000.0,115388.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
100 READE ST 5A,1,10013,CND,1.0,2900000.0,0.0,0.0,0.0,29000.0,128702.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
100 READE ST 4A,1,10013,CND,1.0,2695100.0,1617000.0,59.99777373752365,31531.5,26951.0,119608.538,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
132 DUANE ST 3,1,10013,CND,1.0,3695000.0,2000000.0,54.12719891745602,39000.0,36950.0,163984.1,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
132 DUANE ST 2,1,10013,CND,1.0,3200000.0,0.0,0.0,0.0,32000.0,142016.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
145 W BROADWAY 2,1,10013,CND,1.0,4180000.0,1350000.0,32.29665071770335,26325.0,41800.0,185508.4,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
129 DUANE ST 3T,1,10013,CND,1.0,2620000.0,2000000.0,76.33587786259542,39000.0,26200.0,116275.6,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
129 DUANE ST 2T,1,10013,CND,1.0,2950000.0,2360000.0,80.0,46020.0,29500.0,130921.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
56 THOMAS ST 1,1,10013,CND,1.0,2150000.0,0.0,0.0,0.0,21500.0,95417.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
56 THOMAS ST 3,1,10013,CND,1.0,2650000.0,0.0,0.0,0.0,26500.0,117607.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST 3C,1,10013,CND,1.0,2800000.0,0.0,0.0,0.0,28000.0,124264.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST 2D,1,10013,CND,1.0,3160000.0,1995000.0,63.13291139240506,38902.5,31600.0,140240.80000000002,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST 3B,1,10013,CND,1.0,2600000.0,1341219.0,51.58534615384616,26153.7705,26000.0,115388.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST 4D,1,10013,CND,1.0,3400000.0,221000.0,6.5,3978.0,34000.0,150892.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST PHB,1,10013,CND,1.0,3112500.0,2490000.0,80.0,48555.0,31125.0,138132.75,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST 5C,1,10013,CND,1.0,2550000.0,1912500.0,75.0,37293.75,25500.0,113169.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
52 THOMAS ST PHC,1,10013,CND,1.0,2150000.0,1720000.0,80.0,33540.0,21500.0,95417.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
137 DUANE ST 2B,1,10013,CND,1.0,1100000.0,900000.0,81.81818181818183,17550.0,11000.0,48818.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
137 DUANE ST 5D,1,10013,CND,1.0,2189237.0,0.0,0.0,0.0,21892.37,97158.33806,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
137 DUANE ST 5A,1,10013,CND,1.0,2750131.0,0.0,0.0,0.0,27501.31,122050.81378,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
77 READE ST 2F,1,10007,CND,1.0,2601637.0,0.0,0.0,0.0,26016.37,115460.65006,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
77 READE ST 3D,1,10007,CND,1.0,1195000.0,1088943.0,91.12493723849371,21234.3885,11950.0,53034.100000000006,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
77 READE ST 3C,1,10007,CND,1.0,1200000.0,600000.0,50.0,11700.0,12000.0,53256.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
77 READE ST 3F,1,10007,CND,1.0,2550000.0,0.0,0.0,0.0,25500.0,113169.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
77 READE ST 6A,1,10007,CND,1.0,3305000.0,2804000.0,84.8411497730711,54678.0,33050.0,146675.90000000002,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
77 READE ST 5E,1,10007,CND,1.0,2925000.0,2250000.0,76.92307692307693,43875.0,29250.0,129811.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 3B,1,10007,CND,1.0,1050000.0,0.0,0.0,0.0,10500.0,46599.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 4E,1,10007,CND,1.0,1530000.0,1100000.0,71.89542483660131,21450.0,15300.0,67901.40000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 5E,1,10007,CND,1.0,1495000.0,999900.0,66.88294314381271,19498.05,14950.0,66348.1,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 5B,1,10007,CND,1.0,1150000.0,0.0,0.0,0.0,11500.0,51037.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 7E,1,10007,CND,1.0,1965000.0,0.0,0.0,0.0,19650.0,87206.70000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 7F,1,10007,CND,1.0,1882500.0,1411875.0,75.0,27531.5625,18825.0,83545.35,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 8E,1,10007,CND,1.0,2350000.0,0.0,0.0,0.0,23500.0,104293.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 8D,1,10007,CND,1.0,1120000.0,0.0,0.0,0.0,11200.0,49705.600000000006,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 10A,1,10007,CND,1.0,1964766.0,0.0,0.0,0.0,19647.66,87196.31508,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 10B,1,10007,CND,1.0,1405000.0,1124000.0,80.0,21918.0,14050.0,62353.9,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 10D,1,10007,CND,1.0,1140000.0,912000.0,80.0,17784.0,11400.0,50593.2,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 12E,1,10007,CND,1.0,960000.0,0.0,0.0,0.0,0.0,42604.8,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 14B,1,10007,CND,1.0,1425000.0,0.0,0.0,0.0,14250.0,63241.50000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 12B,1,10007,CND,1.0,1500000.0,800000.0,53.333333333333336,15600.0,15000.0,66570.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 12C,1,10007,CND,1.0,1950000.0,0.0,0.0,0.0,19500.0,86541.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 12F,1,10007,CND,1.0,26500000.0,0.0,0.0,0.0,265000.0,1176070.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 14F,1,10007,CND,1.0,1825000.0,866000.0,47.45205479452055,16887.0,18250.0,80993.5,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 16A,1,10007,CND,1.0,1425000.0,650000.0,45.614035087719294,12675.0,14250.0,63241.50000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 15A,1,10007,CND,1.0,1990000.0,150000.0,7.537688442211055,2700.0,19900.0,88316.20000000001,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 16F,1,10007,CND,1.0,2500000.0,0.0,0.0,0.0,25000.0,110950.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 17A,1,10007,CND,1.0,2100000.0,0.0,0.0,0.0,21000.0,93198.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 18A,1,10007,CND,1.0,1858306.0,0.0,0.0,0.0,18583.06,82471.62028,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 21B,1,10007,CND,1.0,2375100.0,1781250.0,74.99684223822155,34734.375,23751.0,105406.938,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
57 READE ST 21C,1,10007,CND,1.0,2350000.0,1762500.0,75.0,34368.75,23500.0,104293.0,7506.0,34.7,250001.0,191709.0,3501.0,152.0,2.025046629363176
356 BROADWAY 2A,1,10013,CND,1.0,1800000.0,1100000.0,61.11111111111112,21450.0,18000.0,79884.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
